date, hash, from, to, status, type, value, gas fee, eth_diff ,eth_balance, historical cad price, average price, cad profit, category, asset, description, amount, tokenId, cad price, cad value
2021-06-27,0xac19d72932179ea6aece47c33a0fb8814579e7ff663844a453f9f3f4ab029680,0xa7d10b4759ffe8f604004a0ae23ff029ebad038d,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002460549,-0.002460549,0.42904154250000004,2440.15,2445.0745589842254,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x05,2,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.35,,-0.35,0.07904154250000006,,,-1.7235956444788598,external,ETH,undefined,,,2440.15,-854.0525

2021-06-27,0xd6f8e1f3bd6e2080aa32848e9117ab7bd12d697aab4b24887027522f1a3832a9,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,1,0.000231,1,1.0790415425000002,2440.15,2440.5107319300637,0,external,ETH,undefined,,,2440.15

2021-06-27,0x839d61c264b3d69d5de27d161edc60418e5ad26c189a9436dbfded6d163fc262,0x5766cafb653eff9c5bccebbb7c6e68d770f0e7ab,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002839995,-0.002839995,1.0762015475000002,2440.15,2440.5107319300637,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x01,4,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.17,,-0.17,0.9062015475000001,,,-0.061324428110810916,external,ETH,undefined,,,2440.15,-414.82550000000003

2021-06-27,0x5fdd9a16664b2501dcadab7f0b0a063b0563f7d9c8a51d65dfddddc793d4c4e8,0x5766cafb653eff9c5bccebbb7c6e68d770f0e7ab,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002840355,-0.002840355,0.9033611925000001,2440.15,2440.5107319300637,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x01,5,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.225,,-0.225,0.6783611925000002,,,-0.08116468426430856,external,ETH,undefined,,,2440.15,-549.03375
